left,front,right,command
0.295,0.365,0.245,forward
0.505,0.46,0.755,forward
0.335,0.985,0.905,forward
0.87,0.54,0.075,forward
0.895,0.675,0.965,forward
0.78,0.255,0.29,forward
0.84,0.02,0.73,back
0.72,0.865,0.56,forward
0.45,0.785,0.965,forward
0.72,0.12,0.455,spin_left
0.7,0.11,0.565,spin_left
0.565,0.38,0.425,forward
0.455,0.755,0.265,forward
0.94,0.24,0.21,left
0.885,0.705,0.57,forward
0.915,0.23,0.69,left
0.59,0.31,0.31,forward
0.0,0.9,0.515,forward
0.86,0.535,0.61,forward
0.15,0.41,0.175,forward
0.395,0.41,0.635,forward
0.585,0.435,0.96,forward
0.63,0.015,0.095,back
0.045,0.855,0.78,forward
0.515,0.505,0.665,forward
0.045,0.63,0.785,forward
0.83,0.83,0.62,forward
0.58,0.885,0.635,forward
0.59,0.23,0.97,right
0.61,0.225,0.815,right
0.815,0.98,0.795,forward
0.45,0.295,0.02,forward
0.845,0.005,0.51,back
0.185,0.05,0.145,back
0.835,0.365,0.37,forward
0.365,0.635,0.06,forward
0.0,0.815,0.78,forward
0.0,0.45,0.035,forward
0.435,0.425,0.975,forward
0.22,0.0,0.355,back
0.74,0.315,0.325,forward
0.59,0.465,0.7,forward
0.955,0.31,0.35,forward
0.01,0.905,0.18,forward
0.21,0.605,0.24,forward
0.725,0.555,0.685,forward
0.225,0.0,0.885,back
0.9,0.575,0.115,forward
0.385,0.36,0.71,forward
0.42,0.44,0.36,forward
0.745,0.05,0.315,back
0.885,0.12,0.23,spin_left
0.905,0.51,0.175,forward
0.18,0.225,0.74,right
0.42,0.04,0.78,back
0.58,0.95,0.8,forward
0.985,0.08,0.62,back
0.29,0.125,0.435,spin_right
0.955,0.125,0.485,spin_left
0.975,0.405,0.035,forward
0.5,0.825,0.98,forward
0.875,0.25,0.365,left
0.185,0.76,0.87,forward
0.37,0.535,0.405,forward
0.48,0.4,0.09,forward
0.205,0.05,0.12,back
0.695,0.61,0.955,forward
0.015,0.7,0.62,forward
0.145,0.725,0.05,forward
0.82,0.44,0.005,forward
0.82,0.6,0.19,forward
0.865,0.52,0.685,forward
0.585,0.025,0.865,back
0.27,0.61,0.605,forward
0.64,0.84,0.94,forward
0.18,0.575,0.63,forward
0.08,0.1,0.11,back
0.545,0.845,0.85,forward
0.705,0.9,0.755,forward
0.31,0.98,0.35,forward
0.37,0.6,0.735,forward
0.66,0.775,0.625,forward
0.41,0.935,0.06,forward
0.67,0.71,0.835,forward
0.33,0.165,0.135,left
0.415,0.745,0.715,forward
0.2,0.37,0.155,forward
0.69,0.58,0.285,forward
0.335,0.165,0.06,left
0.51,0.48,0.765,forward
0.17,0.02,0.955,back
0.055,0.34,0.37,forward
0.065,0.8,0.355,forward
0.3,0.905,0.345,forward
0.665,0.59,0.325,forward
0.89,0.18,0.405,left
0.98,0.255,0.695,forward
0.84,0.165,0.985,right
0.64,0.055,0.385,back
0.965,0.2,0.735,left
0.815,0.305,0.635,forward
0.93,0.21,0.435,left
0.02,0.475,0.38,forward
0.925,0.95,0.755,forward
0.26,0.55,0.895,forward
0.97,0.575,0.03,forward
0.41,0.7,0.13,forward
0.18,0.925,0.3,forward
0.405,0.36,0.945,forward
0.45,0.96,0.44,forward
0.065,0.695,0.68,forward
0.23,0.755,0.87,forward
0.825,0.87,0.43,forward
0.765,0.585,0.61,forward
0.66,0.8,0.32,forward
0.345,0.505,0.035,forward
0.23,0.34,0.24,forward
0.545,0.245,0.86,right
0.02,0.0,0.295,back
0.965,0.725,0.385,forward
0.86,0.995,0.36,forward
0.74,0.53,0.3,forward
0.845,0.585,0.685,forward
0.835,0.37,0.29,forward
0.405,0.835,0.18,forward
0.56,0.08,0.405,back
0.175,0.17,0.335,right
0.135,0.89,0.84,forward
0.52,0.68,0.745,forward
0.995,0.08,0.545,back
0.65,0.975,0.655,forward
0.47,0.31,0.34,forward
0.165,0.555,0.075,forward
0.995,0.73,0.8,forward
0.89,0.13,0.37,spin_left
0.6,0.295,0.425,forward
0.65,0.825,0.065,forward
0.76,0.41,0.765,forward
0.63,0.075,0.4,back
0.355,0.23,0.51,right
0.54,0.25,0.14,left
0.175,0.06,0.57,back
0.615,0.52,0.61,forward
0.225,0.925,0.695,forward
0.715,0.955,0.445,forward
0.46,0.765,0.085,forward
0.205,0.46,0.0,forward
0.06,0.73,0.45,forward
0.32,0.045,0.82,back
0.895,0.27,0.735,forward
0.205,0.98,0.505,forward
0.985,0.175,0.5,left
0.11,0.82,0.655,forward
0.095,0.37,0.135,forward
0.4,0.625,0.935,forward
0.735,0.94,0.975,forward
0.08,0.94,0.405,forward
0.055,0.955,0.27,forward
0.425,0.655,0.35,forward
0.07,0.18,0.53,right
0.175,0.485,0.08,forward
0.07,0.355,0.275,forward
0.255,0.565,0.88,forward
0.565,0.17,0.23,left
0.745,0.855,0.84,forward
0.79,0.365,0.305,forward
0.775,0.5,0.525,forward
0.205,0.53,0.71,forward
0.545,0.64,0.815,forward
0.735,0.17,0.265,left
0.29,0.405,0.775,forward
0.495,0.61,0.375,forward
0.85,0.465,0.355,forward
0.92,0.32,0.41,forward
0.03,0.35,0.725,forward
0.8,0.1,0.24,back
0.18,0.495,0.875,forward
0.135,0.435,0.855,forward
0.035,0.775,0.16,forward
0.355,0.98,0.74,forward
0.77,0.635,0.48,forward
0.885,0.775,0.115,forward
0.95,0.0,0.555,back
0.24,0.6,0.145,forward
0.22,0.37,0.59,forward
0.285,0.035,0.62,back
0.475,0.605,0.89,forward
0.075,0.83,0.615,forward
0.135,0.785,0.76,forward
0.775,0.85,0.41,forward
0.98,0.74,0.305,forward
0.34,0.735,0.27,forward
0.91,0.825,0.14,forward
0.5,0.115,0.09,spin_left
0.4,0.2,0.755,right
0.16,0.15,0.185,spin_right
0.535,0.33,0.305,forward
0.24,0.63,0.975,forward
0.955,0.71,0.3,forward
0.475,0.28,0.625,forward
0.545,0.52,0.3,forward
0.38,0.225,0.83,right
0.49,0.98,0.76,forward
0.04,0.105,0.7,spin_right
0.955,0.9,0.035,forward
0.235,0.275,0.36,forward
0.945,0.025,0.48,back
0.5,0.86,0.18,forward
0.31,0.175,0.975,right
0.835,0.32,0.9,forward
0.215,0.255,0.355,forward
0.715,0.13,0.795,spin_right
0.175,0.565,0.19,forward
0.41,0.845,0.955,forward
0.295,0.69,0.385,forward
0.97,0.615,0.47,forward
0.005,0.285,0.74,forward
0.93,0.77,0.42,forward
0.78,0.27,0.07,forward
0.31,0.245,0.935,right
0.1,0.145,0.49,spin_right
0.635,0.735,0.57,forward
0.75,0.87,0.215,forward
0.735,0.885,0.08,forward
0.66,0.575,0.305,forward
0.09,0.875,0.035,forward
0.535,0.82,0.595,forward
0.47,0.335,0.0,forward
0.035,0.475,0.58,forward
0.455,0.5,0.96,forward
0.47,0.94,0.76,forward
0.72,0.15,0.55,spin_left
0.79,0.84,0.09,forward
0.81,0.565,0.045,forward
0.305,0.63,0.955,forward
0.305,0.57,0.14,forward
0.29,0.955,0.02,forward
0.955,0.015,0.435,back
0.025,0.87,0.315,forward
0.7,0.28,0.675,forward
0.28,0.47,0.97,forward
0.085,0.76,0.315,forward
0.62,0.91,0.22,forward
0.63,0.285,0.34,forward
0.915,0.605,0.345,forward
0.995,0.33,0.96,forward
0.18,0.03,0.555,back
0.44,0.755,0.43,forward
0.95,0.49,0.48,forward
0.95,0.18,0.805,left
0.135,0.94,0.165,forward
0.375,0.79,0.82,forward
0.27,0.005,0.905,back
0.84,0.045,0.695,back
0.56,0.33,0.785,forward
0.73,0.465,0.515,forward
0.08,0.585,0.7,forward
0.21,0.845,0.915,forward
0.15,0.83,0.22,forward
0.06,0.29,0.145,forward
0.56,0.335,0.27,forward
0.87,0.64,0.585,forward
0.05,0.01,0.025,back
0.115,0.54,0.7,forward
0.55,0.58,0.585,forward
0.71,0.245,0.035,left
0.22,0.21,0.38,right
0.915,0.615,0.13,forward
0.885,0.895,0.915,forward
0.465,0.72,0.495,forward
0.205,0.345,0.175,forward
0.73,0.155,0.84,right
0.59,0.605,0.27,forward
0.57,0.91,0.865,forward
0.615,0.235,0.85,right
0.72,0.255,0.68,forward
0.685,0.935,0.16,forward
0.825,0.71,0.755,forward
0.96,0.445,0.11,forward
0.855,0.825,0.87,forward
0.735,0.305,0.55,forward
0.725,0.81,0.6,forward
0.125,0.52,0.92,forward
0.32,0.505,0.67,forward
0.795,0.54,0.32,forward
0.725,0.735,0.125,forward
0.68,0.77,0.56,forward
0.36,0.455,0.145,forward
0.83,0.005,0.77,back
0.285,0.635,0.165,forward
0.87,0.15,0.355,spin_left
0.18,0.085,0.84,back
0.9,0.725,0.05,forward
0.22,0.72,0.23,forward
0.87,0.175,0.54,left
0.86,0.845,0.555,forward
0.175,0.74,0.735,forward
0.53,0.88,0.14,forward
0.59,0.725,0.265,forward
0.15,0.585,0.98,forward
0.8,0.755,0.72,forward
0.35,0.565,0.88,forward
0.235,0.655,0.705,forward
0.545,0.67,0.985,forward
0.065,0.355,0.2,forward
0.1,0.235,0.285,right
0.175,0.985,0.21,forward
0.615,0.545,0.59,forward
0.025,0.445,0.295,forward
0.665,0.465,0.16,forward
0.755,0.44,0.94,forward
0.28,0.92,0.725,forward
0.94,0.08,0.415,back
0.625,0.25,0.965,right
0.835,0.03,0.07,back
0.52,0.085,0.47,back
0.955,0.765,0.015,forward
0.815,0.425,0.055,forward
0.595,0.595,0.585,forward
0.215,0.755,0.63,forward
0.2,0.02,0.87,back
0.385,0.565,0.83,forward
0.49,0.95,0.28,forward
0.14,0.045,0.74,back
0.31,0.255,0.6,forward
0.795,0.045,0.975,back
0.98,0.565,0.74,forward
0.745,0.29,0.665,forward
0.11,0.985,0.885,forward
0.03,0.05,0.015,back
0.645,0.485,0.895,forward
0.355,0.36,0.205,forward
0.39,0.73,0.9,forward
0.3,0.355,0.22,forward
0.615,0.32,0.29,forward
0.88,0.195,0.675,left
0.49,0.3,0.545,forward
0.61,0.435,0.53,forward
0.595,0.06,0.13,back
0.335,0.66,0.425,forward
0.945,0.515,0.45,forward
0.34,0.22,0.815,right
0.735,0.47,0.885,forward
0.53,0.805,0.525,forward
0.92,0.91,0.41,forward
0.545,0.04,0.085,back
0.555,0.41,0.5,forward
0.45,0.77,0.95,forward
0.21,0.94,0.895,forward
0.795,0.06,0.895,back
0.995,0.51,0.665,forward
0.96,0.705,0.34,forward
0.035,0.615,0.495,forward
0.84,0.005,0.63,back
0.44,0.82,0.905,forward
0.18,0.81,0.085,forward
0.995,0.62,0.775,forward
0.695,0.12,0.89,spin_right
0.935,0.45,0.24,forward
0.415,0.71,0.135,forward
0.46,0.585,0.93,forward
0.845,0.565,0.2,forward
0.455,0.26,0.05,forward
0.56,0.65,0.15,forward
0.8,0.0,0.01,back
0.535,0.365,0.255,forward
0.34,0.685,0.935,forward
0.515,0.505,0.97,forward
0.305,0.2,0.705,right
0.3,0.31,0.195,forward
0.63,0.855,0.975,forward
0.275,0.405,0.64,forward
0.205,0.335,0.015,forward
0.835,0.875,0.615,forward
0.535,0.31,0.725,forward
0.99,0.82,0.155,forward
0.295,0.805,0.395,forward
0.865,0.93,0.6,forward
0.11,0.13,0.97,spin_right
0.255,0.575,0.45,forward
0.825,0.99,0.66,forward
0.525,0.835,0.64,forward
0.14,0.74,0.275,forward
0.115,0.41,0.935,forward
0.24,0.055,0.08,back
0.71,0.385,0.055,forward
0.955,0.095,0.09,back
0.63,0.425,0.19,forward
0.29,0.435,0.13,forward
0.6,0.61,0.84,forward
0.89,0.85,0.47,forward
0.67,0.365,0.47,forward
0.745,0.775,0.0,forward
0.505,0.34,0.75,forward
0.265,0.545,0.825,forward
0.84,0.27,0.895,forward
0.58,0.245,0.6,right
0.13,0.885,0.66,forward
0.25,0.635,0.785,forward
0.035,0.32,0.815,forward
0.165,0.22,0.58,right
0.605,0.81,0.505,forward
0.96,0.315,0.73,forward
0.25,0.49,0.81,forward
0.145,0.945,0.32,forward
0.94,0.08,0.52,back
0.16,0.65,0.47,forward
0.945,0.4,0.03,forward
0.215,0.0,0.495,back
0.155,0.99,0.965,forward
0.905,0.74,0.53,forward
0.915,0.995,0.685,forward
0.115,0.155,0.405,right
0.98,0.565,0.86,forward
0.42,0.14,0.515,spin_right
0.63,0.845,0.085,forward
0.505,0.11,0.965,spin_right
0.135,0.945,0.1,forward
0.185,0.905,0.66,forward
0.195,0.175,0.8,right
0.805,0.855,0.105,forward
0.0,0.25,0.05,right
0.89,0.61,0.33,forward
0.805,0.185,0.825,right
0.14,0.865,0.995,forward
0.305,0.89,0.495,forward
0.975,0.34,0.435,forward
0.285,0.14,0.105,spin_left
0.135,0.89,0.04,forward
0.555,0.32,0.76,forward
0.12,0.69,0.685,forward
0.095,0.115,0.37,spin_right
0.78,0.12,0.185,spin_left
0.195,0.475,0.395,forward
0.35,0.845,0.065,forward
0.165,0.08,0.925,back
0.555,0.05,0.77,back
0.54,0.61,0.02,forward
0.17,0.63,0.31,forward
0.19,0.07,0.235,back
0.26,0.935,0.725,forward
0.15,0.48,0.005,forward
0.13,0.11,0.96,spin_right
0.45,0.155,0.94,right
0.66,0.245,0.9,right
0.055,0.025,0.485,back
0.195,0.195,0.55,right
0.37,0.815,0.015,forward
0.15,0.765,0.73,forward
0.86,0.85,0.06,forward
0.035,0.15,0.98,spin_right
0.675,0.565,0.065,forward
0.665,0.24,0.625,left
0.585,0.555,0.63,forward
0.06,0.555,0.49,forward
0.12,0.165,0.65,right
0.45,0.235,0.105,left
0.96,0.56,0.695,forward
0.995,0.99,0.075,forward
0.135,0.51,0.645,forward
0.805,0.22,0.105,left
0.39,0.45,0.16,forward
0.48,0.5,0.755,forward
0.055,0.71,0.045,forward
0.245,0.795,0.91,forward
0.445,0.715,0.35,forward
0.86,0.8,0.92,forward
0.555,0.365,0.435,forward
0.335,0.23,0.555,right
0.995,0.655,0.49,forward
0.755,0.265,0.915,forward
0.175,0.48,0.49,forward
0.195,0.07,0.345,back
0.675,0.495,0.055,forward
0.61,0.385,0.08,forward
0.775,0.6,0.03,forward
0.59,0.05,0.055,back
0.41,0.285,0.05,forward
0.86,0.93,0.995,forward
0.55,0.295,0.71,forward
0.32,0.88,0.16,forward
0.485,0.29,0.595,forward
0.97,0.795,0.02,forward
0.27,0.235,0.34,right
0.18,0.275,0.91,forward
0.04,0.3,0.48,forward
0.25,0.245,0.67,right
0.345,0.44,0.38,forward
0.75,0.625,0.545,forward
0.435,0.275,0.99,forward
0.265,0.49,0.79,forward
0.22,0.445,0.305,forward
0.04,0.7,0.455,forward
0.56,0.215,0.695,right
0.61,0.46,0.255,forward
0.985,0.655,0.395,forward
0.35,0.485,0.365,forward
0.825,0.98,0.18,forward
0.205,0.035,0.275,back
0.625,0.84,0.715,forward
0.285,0.65,0.64,forward
0.185,0.225,0.265,right
0.915,0.075,0.3,back
0.32,0.31,0.36,forward
0.355,0.755,0.92,forward
0.36,0.035,0.25,back
0.79,0.205,0.66,left
0.325,0.97,0.88,forward
0.885,0.795,0.655,forward
0.3,0.995,0.435,forward
0.84,0.38,0.42,forward
0.47,0.28,0.5,forward
0.605,0.555,0.36,forward
0.86,0.335,0.955,forward
0.545,0.51,0.37,forward
0.565,0.935,0.505,forward
0.63,0.18,0.905,right
0.265,0.43,0.165,forward
0.505,0.105,0.71,spin_right
0.74,0.615,0.78,forward
0.89,0.375,0.635,forward
0.285,0.65,0.355,forward
0.42,0.615,0.98,forward
0.885,0.235,0.98,right
0.535,0.955,0.165,forward
0.61,0.475,0.655,forward
0.735,0.54,0.91,forward
0.48,0.29,0.505,forward
0.91,0.705,0.42,forward
0.915,0.085,0.285,back
0.45,0.945,0.68,forward
0.875,0.845,0.94,forward
0.94,0.14,0.845,spin_left
0.63,0.97,0.47,forward
0.54,0.455,0.85,forward
0.365,0.135,0.615,spin_right
0.79,0.24,0.09,left
0.81,0.52,0.37,forward
0.73,0.135,0.7,spin_left
0.3,0.815,0.725,forward
0.84,0.84,0.21,forward
0.46,0.75,0.03,forward
0.15,0.615,0.89,forward
0.685,0.73,0.64,forward
0.94,0.91,0.98,forward
0.51,0.73,0.175,forward
0.84,0.265,0.245,forward
0.605,0.41,0.145,forward
0.95,0.935,0.565,forward
0.33,0.875,0.705,forward
0.625,0.9,0.105,forward
0.41,0.835,0.955,forward
0.905,0.21,0.345,left
0.9,0.15,0.84,spin_left
0.345,0.525,0.07,forward
0.83,0.115,0.905,spin_right
0.72,0.885,0.535,forward
0.605,0.445,0.695,forward
0.55,0.33,0.73,forward
0.865,0.23,0.81,left
0.9,0.415,0.31,forward
0.385,0.37,0.42,forward
0.365,0.61,0.005,forward
0.085,0.665,0.675,forward
0.79,0.26,0.805,forward
0.915,0.72,0.875,forward
0.445,0.125,0.34,spin_left
0.815,0.785,0.46,forward
0.415,0.985,0.395,forward
0.405,0.34,0.235,forward
0.48,0.82,0.185,forward
0.385,0.49,0.15,forward
0.025,0.03,0.375,back
0.955,0.975,0.4,forward
0.605,0.975,0.25,forward
0.625,0.775,0.335,forward
0.28,0.055,0.345,back
0.95,0.805,0.29,forward
0.595,0.4,0.685,forward
0.7,0.935,0.04,forward
0.46,0.885,0.66,forward
0.945,0.815,0.155,forward
0.62,0.615,0.625,forward
0.37,0.955,0.3,forward
0.475,0.37,0.77,forward
0.71,0.845,0.61,forward
0.38,0.605,0.64,forward
0.36,0.74,0.355,forward
0.66,0.12,0.43,spin_left
0.085,0.89,0.225,forward
0.0,0.505,0.705,forward
0.375,0.87,0.935,forward
0.505,0.575,0.2,forward
0.275,0.66,0.65,forward
0.49,0.375,0.53,forward
0.19,0.035,0.44,back
0.4,0.015,0.69,back
0.85,0.695,0.445,forward
0.675,0.49,0.035,forward
0.85,0.355,0.905,forward
0.575,0.805,0.085,forward
0.04,0.87,0.48,forward
0.04,0.715,0.89,forward
0.675,0.925,0.05,forward
0.31,0.085,0.025,back
0.02,0.3,0.885,forward
0.795,0.745,0.605,forward
0.475,0.96,0.155,forward
0.84,0.135,0.45,spin_left
0.68,0.84,0.625,forward
0.95,0.475,0.84,forward
0.765,0.615,0.885,forward
0.83,0.985,0.655,forward
0.42,0.71,0.68,forward
0.88,0.06,0.43,back
0.725,0.505,0.865,forward
0.62,0.175,0.42,left
0.32,0.065,0.28,back
0.06,0.91,0.565,forward
0.665,0.93,0.76,forward
0.805,0.795,0.93,forward
0.385,0.835,0.44,forward
0.52,0.395,0.925,forward
0.9,0.335,0.91,forward
0.335,0.375,0.515,forward
0.675,0.965,0.715,forward
0.21,0.905,0.34,forward
0.045,0.635,0.55,forward
0.96,0.265,0.35,forward
0.735,0.93,0.745,forward
0.47,0.345,0.78,forward
0.77,0.755,0.36,forward
0.275,0.635,0.9,forward
0.305,0.42,0.525,forward
0.385,0.695,0.835,forward
0.555,0.655,0.075,forward
0.435,0.89,0.6,forward
0.005,0.44,0.615,forward
0.32,0.04,0.955,back
0.31,0.385,0.965,forward
0.515,0.7,0.93,forward
0.98,0.045,0.625,back
0.475,0.25,0.215,left
0.54,0.575,0.7,forward
0.43,0.73,0.575,forward
0.82,0.18,0.04,left
0.225,0.99,0.295,forward
0.385,0.595,0.04,forward
0.285,0.24,0.025,left
0.825,0.3,0.58,forward
0.3,0.14,0.44,spin_right
0.795,0.925,0.67,forward
0.685,0.19,0.93,right
0.045,0.21,0.85,right
0.93,0.155,0.29,left
0.28,0.21,0.185,left
0.065,0.88,0.605,forward
0.125,0.08,0.04,back
0.965,0.115,0.29,spin_left
0.515,0.385,0.72,forward
0.0,0.0,0.19,back
0.07,0.42,0.19,forward
0.88,0.035,0.765,back
0.765,0.315,0.945,forward
0.13,0.77,0.055,forward
0.0,0.85,0.86,forward
0.915,0.06,0.54,back
0.86,0.795,0.67,forward
0.06,0.91,0.7,forward
0.315,0.565,0.365,forward
0.82,0.91,0.75,forward
0.225,0.545,0.65,forward
0.13,0.23,0.925,right
0.38,0.725,0.985,forward
0.82,0.955,0.64,forward
0.97,0.22,0.945,left
0.27,0.305,0.34,forward
0.755,0.8,0.745,forward
0.095,0.405,0.875,forward
0.35,0.845,0.405,forward
0.665,0.325,0.335,forward
0.775,0.725,0.435,forward
0.42,0.975,0.165,forward
0.595,0.35,0.055,forward
0.23,0.615,0.15,forward
0.755,0.29,0.39,forward
0.355,0.89,0.355,forward
0.375,0.66,0.125,forward
0.91,0.73,0.095,forward
0.98,0.625,0.685,forward
0.43,0.04,0.24,back
0.99,0.78,0.925,forward
0.415,0.025,0.02,back
0.44,0.645,0.075,forward
0.77,0.715,0.28,forward
0.47,0.385,0.795,forward
0.985,0.95,0.345,forward
0.565,0.96,0.38,forward
0.78,0.97,0.1,forward
0.025,0.1,0.55,back
0.985,0.07,0.535,back
0.325,0.475,0.645,forward
0.655,0.495,0.88,forward
0.72,0.89,0.385,forward
0.06,0.38,0.44,forward
0.78,0.665,0.26,forward
0.165,0.31,0.185,forward
0.795,0.54,0.475,forward
0.98,0.89,0.12,forward
0.855,0.025,0.74,back
0.75,0.245,0.37,left
0.265,0.015,0.66,back
0.86,0.865,0.25,forward
0.725,0.445,0.27,forward
0.725,0.845,0.57,forward
0.58,0.185,0.2,left
0.345,0.83,0.68,forward
0.05,0.795,0.195,forward
0.235,0.83,0.84,forward
0.69,0.335,0.16,forward
0.28,0.74,0.93,forward
0.545,0.54,0.04,forward
0.835,0.725,0.77,forward
0.87,0.22,0.35,left
0.83,0.69,0.125,forward
0.65,0.67,0.75,forward
0.56,0.465,0.72,forward
0.84,0.07,0.325,back
0.28,0.25,0.26,left
0.19,0.075,0.02,back
0.45,0.19,0.88,right
0.505,0.97,0.345,forward
0.42,0.0,0.935,back
0.07,0.075,0.755,back
0.235,0.765,0.445,forward
0.465,0.915,0.415,forward
0.09,0.555,0.925,forward
0.82,0.645,0.23,forward
0.415,0.42,0.81,forward
0.79,0.91,0.08,forward
0.23,0.5,0.13,forward
0.57,0.075,0.695,back
0.52,0.925,0.84,forward
0.665,0.395,0.34,forward
0.54,0.29,0.015,forward
0.415,0.705,0.545,forward
0.6,0.135,0.47,spin_left
0.4,0.475,0.71,forward
0.79,0.31,0.55,forward
0.68,0.74,0.635,forward
0.32,0.72,0.995,forward
0.09,0.895,0.81,forward
0.345,0.455,0.02,forward
0.93,0.28,0.06,forward
0.18,0.12,0.21,spin_right
0.85,0.345,0.65,forward
0.885,0.545,0.09,forward
0.595,0.01,0.19,back
0.68,0.52,0.54,forward
0.385,0.96,0.55,forward
0.06,0.34,0.2,forward
0.615,0.705,0.47,forward
0.365,0.23,0.86,right
0.815,0.67,0.315,forward
0.385,0.115,0.76,spin_right
0.155,0.635,0.24,forward
0.72,0.965,0.235,forward
0.905,0.565,0.44,forward
0.02,0.35,0.72,forward
0.9,0.195,0.95,right
0.52,0.295,0.945,forward
0.6,0.645,0.965,forward
0.275,0.54,0.98,forward
0.98,0.625,0.635,forward
0.305,0.07,0.805,back
0.355,0.58,0.93,forward
0.17,0.825,0.6,forward
0.06,0.82,0.22,forward
0.235,0.665,0.705,forward
0.72,0.055,0.2,back
0.61,0.18,0.4,left
0.575,0.225,0.26,left
0.78,0.045,0.165,back
0.015,0.175,0.71,right
0.08,0.705,0.71,forward
0.635,0.345,0.885,forward
0.105,0.03,0.425,back
0.04,0.525,0.47,forward
0.09,0.86,0.415,forward
0.405,0.12,0.635,spin_right
0.375,0.92,0.22,forward
0.84,0.84,0.98,forward
0.28,0.645,0.785,forward
0.96,0.33,0.49,forward
0.545,0.155,0.59,right
0.04,0.405,0.69,forward
0.44,0.04,0.18,back
0.47,0.25,0.44,left
0.715,0.63,0.88,forward
0.825,0.47,0.17,forward
0.03,0.75,0.74,forward
0.11,0.2,0.055,left
0.17,0.205,0.55,right
0.335,0.87,0.85,forward
0.815,0.345,0.85,forward
0.85,0.23,0.66,left
0.305,0.345,0.62,forward
0.17,0.08,0.6,back
0.565,0.4,0.365,forward
0.08,0.025,0.795,back
0.5,0.195,0.355,left
0.86,0.41,0.0,forward
0.505,0.44,0.25,forward
0.99,0.075,0.52,back
0.915,0.165,0.77,left
0.055,0.005,0.3,back
0.24,0.175,0.39,right
0.995,0.71,0.485,forward
0.605,0.115,0.445,spin_left
0.305,0.475,0.775,forward
0.595,0.62,0.76,forward
0.37,0.765,0.65,forward
0.575,0.61,0.01,forward
0.54,0.32,0.825,forward
0.95,0.05,0.52,back
0.06,0.83,0.815,forward
0.02,0.18,0.54,right
0.52,0.21,0.36,left
0.18,0.195,0.985,right
0.18,0.04,0.775,back
0.41,0.105,0.5,spin_right
0.015,0.82,0.99,forward
0.985,0.075,0.34,back
0.555,0.63,0.09,forward
0.07,0.155,0.415,right
0.915,0.855,0.835,forward
0.96,0.685,0.235,forward
0.88,0.515,0.74,forward
0.67,0.995,0.495,forward
0.575,0.86,0.91,forward
0.175,0.19,0.86,right
0.395,0.565,0.795,forward
0.86,0.235,0.175,left
0.235,0.13,0.07,spin_left
0.405,0.19,0.525,right
0.965,0.32,0.325,forward
0.765,0.24,0.055,left
0.105,0.96,0.725,forward
0.855,0.625,0.345,forward
0.69,0.08,0.665,back
0.92,0.815,0.77,forward
0.8,0.765,0.515,forward
0.9,0.035,0.46,back
0.71,0.175,0.625,left
0.73,0.915,0.42,forward
0.51,0.87,0.325,forward
0.34,0.735,0.35,forward
0.33,0.88,0.5,forward
0.885,0.44,0.86,forward
0.19,0.485,0.985,forward
0.235,0.93,0.3,forward
0.21,0.84,0.28,forward
0.935,0.045,0.87,back
0.1,0.285,0.675,forward
0.395,0.455,0.965,forward
0.185,0.315,0.04,forward
0.51,0.385,0.035,forward
0.265,0.87,0.98,forward
0.13,0.745,0.5,forward
0.405,0.675,0.33,forward
0.215,0.01,0.125,back
0.615,0.935,0.11,forward
0.225,0.21,0.605,right
0.735,0.325,0.75,forward
0.625,0.5,0.205,forward
0.585,0.885,0.215,forward
0.745,0.25,0.005,left
0.315,0.21,0.44,right
0.205,0.36,0.045,forward
0.26,0.955,0.61,forward
0.365,0.02,0.66,back
0.59,0.675,0.27,forward
0.2,0.32,0.775,forward
0.095,0.005,0.04,back
0.23,0.925,0.595,forward
0.675,0.64,0.755,forward
0.05,0.48,0.21,forward
0.365,0.215,0.59,right
0.14,0.585,0.035,forward
0.815,0.665,0.025,forward
0.895,0.9,0.355,forward
0.065,0.895,0.795,forward
0.195,0.105,0.735,spin_right
0.535,0.97,0.045,forward
0.375,0.615,0.465,forward
0.21,0.5,0.575,forward
0.775,0.495,0.595,forward
0.975,0.33,0.935,forward
0.685,0.585,0.16,forward
0.67,0.68,0.74,forward
0.68,0.05,0.295,back
0.96,0.08,0.15,back
0.95,0.705,0.59,forward
0.695,0.55,0.955,forward
0.65,0.215,0.22,left
0.75,0.625,0.6,forward
0.115,0.405,0.43,forward
0.04,0.56,0.795,forward
0.535,0.69,0.1,forward
0.815,0.45,0.205,forward
0.71,0.965,0.45,forward
0.915,0.885,0.36,forward
0.315,0.3,0.825,forward
0.71,0.455,0.635,forward
0.44,0.04,0.95,back
0.535,0.36,0.48,forward
0.515,0.905,0.24,forward
0.64,0.99,0.865,forward
0.565,0.78,0.31,forward
0.74,0.765,0.375,forward
0.565,0.05,0.925,back
0.17,0.455,0.535,forward
0.07,0.78,0.295,forward
0.73,0.0,0.685,back
0.64,0.12,0.14,spin_left
0.06,0.59,0.685,forward
0.595,0.98,0.965,forward
0.695,0.835,0.04,forward
0.31,0.76,0.76,forward
0.415,0.195,0.07,left
0.72,0.035,0.465,back
0.55,0.26,0.29,forward
0.555,0.65,0.445,forward
0.885,0.32,0.5,forward
0.7,0.36,0.375,forward
0.935,0.405,0.405,forward
0.38,0.95,0.165,forward
0.715,0.65,0.3,forward
0.12,0.295,0.945,forward
0.94,0.61,0.985,forward
0.22,0.7,0.06,forward
