left,front,right,command
1,26,22,spin_right
2,12,6,back
1,58,20,forward
61,69,33,forward
61,68,41,forward
33,31,28,left
26,1,54,back
66,61,2,forward
67,17,67,back
66,9,51,back
32,37,58,right
62,22,34,spin_left
39,60,35,forward
22,31,70,right
5,36,44,right
4,38,35,right
26,40,49,right
25,2,72,back
24,59,32,forward
11,44,3,left
39,51,27,forward
45,24,16,spin_left
20,6,55,back
24,70,11,forward
51,10,49,back
14,55,59,forward
26,65,15,forward
54,1,44,back
68,20,45,back
60,48,65,right
57,31,74,right
22,27,53,spin_right
8,8,50,back
20,27,24,spin_right
70,56,32,forward
3,68,44,forward
63,48,5,left
63,47,13,left
1,18,67,back
7,11,39,back
17,17,33,back
1,42,3,right
28,16,1,back
37,49,59,right
30,22,57,spin_right
24,40,3,left
33,40,11,left
47,40,72,right
55,9,52,back
64,36,0,left
18,27,0,spin_left
37,58,41,forward
20,74,54,forward
25,31,71,right
30,28,40,spin_right
49,27,21,spin_left
74,14,35,back
56,53,26,forward
4,39,17,right
72,31,29,left
54,8,41,back
67,43,64,left
29,31,66,right
16,24,9,spin_left
3,55,71,forward
58,40,31,left
12,0,45,back
1,0,61,back
69,49,61,left
70,64,38,forward
44,8,58,back
58,34,38,left
24,66,55,forward
12,71,48,forward
74,38,41,left
57,42,48,left
51,33,66,right
53,13,2,back
50,32,12,left
69,30,30,spin_left
26,43,62,right
66,37,71,right
9,21,12,spin_right
32,29,62,spin_right
59,47,63,right
31,70,13,forward
7,53,6,forward
22,20,31,back
9,38,59,right
67,34,47,left
25,40,43,right
5,26,63,spin_right
17,16,6,back
60,64,7,forward
54,19,74,back
31,44,67,right
40,11,62,back
25,35,19,left
3,44,26,right
59,57,44,forward
59,65,65,forward
21,9,41,back
17,18,35,back
0,31,71,right
1,20,53,back
68,17,70,back
55,13,26,back
18,28,41,spin_right
48,41,63,right
11,9,17,back
5,57,6,forward
71,22,48,spin_left
49,11,12,back
35,47,6,left
33,28,30,spin_left
44,24,24,spin_left
27,22,16,spin_left
33,1,2,back
35,37,21,left
55,5,39,back
56,15,49,back
25,22,3,spin_left
26,72,35,forward
0,20,21,back
17,32,73,right
35,39,69,right
46,55,11,forward
44,19,53,back
25,67,26,forward
30,15,49,back
39,46,9,left
3,37,20,right
61,49,10,left
4,59,66,forward
22,25,8,spin_left
7,20,37,back
38,59,11,forward
26,9,27,back
17,31,14,left
17,15,31,back
54,57,62,forward
3,28,54,spin_right
7,69,0,forward
59,53,18,forward
0,67,15,forward
26,30,36,spin_right
63,28,63,spin_right
31,43,26,left
18,69,33,forward
0,46,23,right
5,54,40,forward
33,4,5,back
53,50,61,forward
54,42,4,left
22,71,35,forward
65,65,39,forward
68,27,45,spin_left
42,61,8,forward
38,16,60,back
24,44,3,left
64,31,12,left
37,61,72,forward
48,25,2,spin_left
47,1,70,back
70,52,3,forward
29,23,34,spin_right
12,22,65,spin_right
27,66,34,forward
60,31,40,left
41,1,9,back
69,2,7,back
39,21,72,spin_right
32,66,63,forward
53,32,4,left
9,22,31,spin_right
51,71,54,forward
5,27,61,spin_right
20,72,8,forward
54,16,23,back
26,65,63,forward
68,17,51,back
60,31,5,left
19,12,59,back
41,53,35,forward
71,61,42,forward
49,72,65,forward
65,27,56,spin_left
21,26,47,spin_right
60,36,73,right
51,72,66,forward
33,71,65,forward
39,58,56,forward
11,52,9,forward
3,19,24,back
55,42,33,left
8,70,31,forward
30,30,39,spin_right
6,41,52,right
70,8,2,back
42,62,35,forward
2,39,48,right
22,11,48,back
27,63,29,forward
47,37,50,right
28,31,62,right
35,14,29,back
1,36,54,right
37,12,14,back
69,35,62,left
0,33,25,right
47,30,55,spin_right
62,43,44,left
65,16,44,back
21,57,17,forward
70,26,21,spin_left
60,62,50,forward
16,50,1,forward
61,20,37,back
64,63,27,forward
12,48,40,right
34,72,7,forward
39,53,70,forward
62,34,15,left
13,58,8,forward
7,13,56,back
56,16,9,back
68,58,57,forward
1,64,37,forward
55,22,45,spin_left
55,12,26,back
8,0,44,back
15,67,16,forward
38,39,3,left
74,33,18,left
74,38,25,left
27,7,68,back
28,70,36,forward
39,73,17,forward
59,36,54,left
46,46,60,right
69,64,16,forward
19,66,12,forward
15,69,20,forward
37,52,69,forward
28,58,70,forward
73,73,67,forward
3,33,11,right
18,33,2,left
33,42,38,right
4,5,26,back
51,23,8,spin_left
14,64,42,forward
65,72,28,forward
32,35,64,right
12,51,42,forward
42,14,9,back
45,23,57,spin_right
50,57,36,forward
29,46,14,left
73,56,15,forward
56,67,43,forward
71,33,55,left
57,44,17,left
55,50,13,forward
51,65,21,forward
25,30,26,spin_right
57,49,56,left
7,6,61,back
46,58,48,forward
36,13,31,back
21,0,42,back
35,41,73,right
2,7,30,back
20,54,44,forward
30,31,49,right
67,26,38,spin_left
32,15,50,back
29,74,24,forward
69,73,14,forward
42,47,10,left
44,70,51,forward
57,37,33,left
55,13,61,back
2,23,16,spin_right
31,9,38,back
69,27,28,spin_left
64,63,41,forward
58,63,73,forward
69,29,33,spin_left
52,65,59,forward
19,13,31,back
26,45,46,right
19,52,36,forward
7,68,4,forward
35,51,35,forward
33,28,25,spin_left
27,45,37,right
56,71,43,forward
10,50,25,forward
13,49,59,right
46,67,58,forward
27,4,64,back
66,38,1,left
25,8,3,back
51,12,5,back
37,41,14,left
22,38,73,right
53,62,7,forward
73,52,66,forward
55,57,25,forward
73,27,4,spin_left
28,11,54,back
30,24,36,spin_right
31,3,37,back
8,30,58,spin_right
22,65,39,forward
36,12,40,back
35,25,32,spin_left
24,12,66,back
30,59,10,forward
72,57,32,forward
19,48,16,left
49,6,23,back
41,27,66,spin_right
39,54,14,forward
36,37,22,left
60,19,59,back
15,28,24,spin_right
39,19,66,back
43,62,1,forward
33,14,61,back
19,64,47,forward
60,31,36,left
67,69,69,forward
72,18,35,back
1,36,15,right
40,16,38,back
3,4,72,back
65,7,16,back
60,7,69,back
42,12,48,back
10,19,72,back
45,63,44,forward
13,45,53,right
28,8,42,back
13,22,26,spin_right
27,71,57,forward
67,65,21,forward
12,30,6,spin_left
64,15,61,back
2,13,67,back
10,48,5,left
74,35,58,left
40,74,10,forward
30,57,34,forward
39,35,13,left
51,40,56,right
66,27,73,spin_right
55,29,40,spin_left
54,72,15,forward
42,24,33,spin_left
56,25,7,spin_left
28,42,21,left
55,44,29,left
25,61,62,forward
18,45,49,right
35,20,55,back
55,28,1,spin_left
49,43,23,left
38,1,56,back
73,23,0,spin_left
16,10,17,back
63,55,35,forward
47,22,51,spin_right
68,40,4,left
61,49,3,left
44,54,27,forward
21,18,19,back
60,39,7,left
69,61,17,forward
34,23,1,spin_left
46,13,16,back
31,33,53,right
1,64,12,forward
13,41,48,right
12,35,2,left
58,19,56,back
38,1,70,back
48,32,71,right
31,69,66,forward
34,48,60,right
19,69,43,forward
43,54,23,forward
26,38,17,left
50,40,58,right
46,45,59,right
65,35,8,left
16,28,68,spin_right
46,53,53,forward
63,49,50,left
4,21,29,spin_right
72,32,15,left
61,48,69,right
4,62,21,forward
69,9,8,back
65,52,31,forward
63,27,1,spin_left
23,27,3,spin_left
1,38,35,right
32,37,8,left
13,18,39,back
12,38,74,right
0,9,52,back
60,43,58,left
52,48,38,left
0,33,35,right
43,35,50,right
62,15,23,back
44,27,44,spin_right
22,9,30,back
14,16,49,back
28,15,33,back
32,23,36,spin_right
28,30,19,spin_left
48,60,35,forward
55,19,18,back
41,41,65,right
5,57,59,forward
60,66,40,forward
11,58,48,forward
19,8,58,back
13,73,16,forward
70,14,46,back
26,27,8,spin_left
27,52,22,forward
12,15,42,back
41,41,3,left
28,49,63,right
1,17,63,back
74,67,42,forward
11,8,14,back
49,13,4,back
66,2,56,back
43,35,48,right
18,69,61,forward
65,63,25,forward
37,62,38,forward
7,8,56,back
48,33,9,left
50,38,14,left
29,60,59,forward
36,54,30,forward
41,43,73,right
74,26,21,spin_left
3,17,50,back
63,12,59,back
33,21,5,spin_left
35,19,16,back
44,56,24,forward
59,25,57,spin_left
27,12,38,back
0,13,45,back
18,58,58,forward
54,14,33,back
55,44,7,left
72,15,50,back
68,62,23,forward
57,65,14,forward
24,67,3,forward
66,45,34,left
21,27,35,spin_right
2,71,42,forward
49,49,5,left
73,74,47,forward
54,56,41,forward
2,65,60,forward
52,66,60,forward
6,59,9,forward
21,45,38,right
14,13,72,back
66,15,60,back
1,64,69,forward
42,58,6,forward
10,15,43,back
5,59,10,forward
10,36,3,left
71,67,61,forward
20,32,63,right
47,23,29,spin_left
39,46,29,left
16,3,9,back
47,35,74,right
54,56,50,forward
9,48,8,left
19,22,11,spin_left
16,14,55,back
34,27,73,spin_right
22,68,23,forward
35,26,74,spin_right
28,43,15,left
68,55,53,forward
24,23,28,spin_right
20,37,19,left
55,63,45,forward
43,52,19,forward
33,23,0,spin_left
15,36,20,right
16,13,60,back
4,13,59,back
68,46,71,right
25,71,19,forward
23,70,36,forward
58,48,43,left
46,66,13,forward
38,14,56,back
23,65,28,forward
34,48,61,right
50,11,16,back
23,13,45,back
35,13,0,back
14,31,56,right
37,6,66,back
13,53,16,forward
65,65,74,forward
53,18,32,back
14,61,34,forward
48,8,11,back
21,65,44,forward
69,0,31,back
20,6,12,back
60,55,44,forward
45,32,3,left
50,64,51,forward
73,27,74,spin_right
17,36,72,right
6,29,48,spin_right
11,21,70,spin_right
31,68,12,forward
52,23,35,spin_left
42,28,13,spin_left
8,68,9,forward
4,26,30,spin_right
56,33,71,right
74,32,64,left
30,26,72,spin_right
23,60,14,forward
5,38,11,right
33,60,2,forward
33,60,41,forward
73,38,29,left
28,56,37,forward
56,33,3,left
54,39,40,left
34,33,55,right
69,37,17,left
70,66,70,forward
5,33,0,left
26,68,13,forward
5,42,62,right
7,47,74,right
25,9,50,back
40,46,3,left
14,5,51,back
10,22,9,spin_left
53,35,34,left
61,18,57,back
13,32,57,right
9,73,17,forward
67,38,17,left
73,47,62,left
72,20,40,back
26,23,71,spin_right
45,1,37,back
41,3,13,back
10,40,71,right
73,22,63,spin_left
28,54,62,forward
60,39,40,left
18,32,13,left
53,12,50,back
72,18,13,back
39,11,72,back
74,11,63,back
39,14,2,back
22,37,20,left
30,59,23,forward
17,63,47,forward
44,62,55,forward
46,17,51,back
74,72,47,forward
40,29,45,spin_right
68,63,30,forward
58,31,11,left
68,44,8,left
17,16,69,back
31,57,2,forward
6,23,27,spin_right
60,11,36,back
2,26,2,spin_right
33,69,17,forward
33,67,2,forward
50,50,5,forward
35,58,66,forward
65,43,41,left
7,66,73,forward
32,41,53,right
58,16,33,back
32,65,39,forward
9,54,36,forward
52,71,72,forward
41,24,73,spin_right
56,26,28,spin_left
7,57,25,forward
50,2,69,back
48,10,42,back
39,33,44,right
37,16,72,back
46,58,53,forward
13,21,45,spin_right
3,27,51,spin_right
18,64,51,forward
26,6,11,back
21,46,9,left
51,66,17,forward
18,4,53,back
42,52,39,forward
0,29,55,spin_right
25,19,70,back
64,20,38,back
39,51,46,forward
27,50,37,forward
20,11,34,back
57,72,47,forward
43,15,44,back
2,11,23,back
43,33,18,left
1,8,71,back
0,1,74,back
29,14,46,back
17,19,64,back
67,15,69,back
17,9,41,back
4,15,12,back
8,57,40,forward
27,50,63,forward
44,23,12,spin_left
2,64,40,forward
37,18,42,back
69,67,68,forward
50,54,41,forward
9,46,23,right
49,56,59,forward
57,22,62,spin_right
66,48,62,left
10,3,44,back
64,51,66,forward
61,59,22,forward
20,58,53,forward
31,0,69,back
36,3,0,back
55,59,61,forward
16,68,62,forward
36,14,69,back
1,40,0,left
69,18,39,back
1,60,65,forward
38,59,29,forward
22,20,17,back
59,1,48,back
46,26,0,spin_left
53,15,8,back
25,52,70,forward
61,71,73,forward
59,37,54,left
3,16,20,back
7,16,38,back
27,21,7,spin_left
68,54,29,forward
49,55,60,forward
74,14,53,back
32,39,53,right
19,55,5,forward
33,7,70,back
33,11,2,back
16,40,50,right
62,14,9,back
67,50,11,forward
26,50,40,forward
20,70,62,forward
74,6,33,back
54,73,20,forward
63,41,24,left
7,31,66,right
34,13,11,back
56,41,10,left
4,42,64,right
60,7,18,back
43,10,18,back
41,63,36,forward
3,64,65,forward
26,74,3,forward
19,39,48,right
62,51,29,forward
42,11,43,back
34,36,73,right
71,68,58,forward
61,32,4,left
61,55,1,forward
15,43,38,right
57,19,23,back
10,39,12,right
39,26,3,spin_left
16,52,16,forward
36,1,14,back
30,18,18,back
45,46,22,left
0,15,32,back
70,11,48,back
5,67,55,forward
61,10,47,back
41,73,53,forward
43,43,60,right
74,38,70,left
58,64,38,forward
41,49,36,left
66,64,59,forward
52,51,69,forward
56,63,63,forward
7,55,14,forward
24,42,41,right
40,1,35,back
20,62,44,forward
1,25,41,spin_right
10,45,5,left
4,42,43,right
45,15,36,back
67,15,11,back
73,74,10,forward
26,60,68,forward
18,40,36,right
33,0,6,back
50,35,72,right
15,13,3,back
14,32,30,right
26,49,40,right
52,30,24,spin_left
16,19,67,back
63,67,65,forward
19,43,48,right
21,12,71,back
2,38,26,right
43,21,54,spin_right
57,8,7,back
58,61,3,forward
19,56,18,forward
31,66,12,forward
58,42,0,left
18,69,48,forward
39,38,69,right
53,7,23,back
27,16,47,back
66,63,47,forward
5,52,21,forward
28,25,56,spin_right
56,33,9,left
51,8,42,back
7,65,9,forward
24,67,55,forward
0,68,4,forward
34,10,58,back
59,46,42,left
49,39,34,left
69,49,74,right
32,42,5,left
1,5,15,back
41,60,69,forward
40,27,54,spin_right
45,4,27,back
25,32,58,right
38,11,74,back
70,2,64,back
57,49,37,left
48,6,74,back
51,52,45,forward
4,67,28,forward
57,53,2,forward
54,53,24,forward
53,22,6,spin_left
34,46,60,right
40,74,47,forward
31,17,43,back
49,51,53,forward
36,70,2,forward
38,55,57,forward
62,45,37,left
47,5,44,back
65,50,30,forward
58,50,70,forward
9,71,24,forward
50,3,25,back
28,7,46,back
24,2,25,back
54,59,16,forward
42,25,58,spin_right
69,30,39,spin_left
21,28,25,spin_right
24,42,25,right
39,67,28,forward
66,65,50,forward
32,56,52,forward
8,66,31,forward
22,24,41,spin_right
58,15,66,back
52,6,6,back
5,30,33,spin_right
45,55,46,forward
64,38,54,left
64,26,11,spin_left
47,50,51,forward
43,28,20,spin_left
66,59,65,forward
74,63,5,forward
2,27,45,spin_right
45,4,0,back
24,26,32,spin_right
54,24,23,spin_left
32,53,7,forward
54,44,47,left
34,9,59,back
16,37,56,right
58,17,44,back
9,45,66,right
65,37,66,right
60,65,24,forward
10,55,44,forward
46,41,57,right
58,59,48,forward
35,28,63,spin_right
16,23,37,spin_right
23,7,5,back
2,22,3,spin_right
74,12,46,back
36,12,1,back
71,37,47,left
9,32,72,right
60,62,39,forward
19,65,61,forward
55,43,45,left
14,29,74,spin_right
74,67,53,forward
64,72,33,forward
66,70,54,forward
2,31,14,right
66,21,4,spin_left
39,63,35,forward
20,29,31,spin_right
53,62,27,forward
28,5,65,back
56,20,7,back
22,51,71,forward
65,56,49,forward
36,26,48,spin_right
25,2,9,back
66,46,30,left
14,15,58,back
9,3,63,back
66,67,67,forward
32,9,38,back
33,51,72,forward
19,11,66,back
63,65,38,forward
40,74,22,forward
16,67,12,forward
56,71,48,forward
15,67,51,forward
58,61,48,forward
70,71,8,forward
32,57,72,forward
12,59,51,forward
1,49,21,right
65,30,25,spin_left
58,70,23,forward
37,71,9,forward
53,28,44,spin_left
52,21,54,spin_right
30,22,61,spin_right
33,38,46,right
3,14,33,back
17,30,12,spin_left
50,58,56,forward
26,40,2,left
34,28,5,spin_left
66,19,34,back
69,12,7,back
72,11,52,back
53,19,30,back
69,31,51,left
10,40,46,right
20,70,16,forward
41,30,5,spin_left
18,23,3,spin_left
31,19,46,back
12,48,3,left
49,2,11,back
16,67,64,forward
36,24,23,spin_left
2,58,54,forward
10,74,18,forward
64,51,54,forward
69,47,15,left
45,15,34,back
17,73,50,forward
12,42,69,right
61,49,61,right
16,74,25,forward
53,32,73,right
12,59,10,forward
12,24,0,spin_left
45,49,13,left
29,39,18,left
70,27,8,spin_left
4,22,37,spin_right
21,6,36,back
50,20,42,back
42,55,11,forward
17,23,54,spin_right
68,31,11,left
63,32,72,right
61,45,30,left
21,3,70,back
61,28,40,spin_left
11,0,4,back
67,55,73,forward
15,28,65,spin_right
3,70,70,forward
14,19,61,back
47,41,68,right
28,73,20,forward
17,35,13,left
57,17,0,back
70,1,28,back
64,31,56,left
14,47,58,right
31,70,19,forward
43,58,51,forward
30,45,62,right
1,6,16,back
14,61,54,forward
52,5,65,back
57,5,8,back
27,55,18,forward
35,70,14,forward
49,53,37,forward
32,15,8,back
69,0,39,back
5,66,12,forward
29,11,47,back
43,51,33,forward
36,18,74,back
41,58,68,forward
73,65,67,forward
21,26,32,spin_right
45,1,2,back
3,59,20,forward
15,70,5,forward
30,11,25,back
3,53,31,forward
53,53,52,forward
30,36,26,left
51,67,12,forward
10,48,38,right
38,61,31,forward
50,1,14,back
73,53,32,forward
67,8,8,back
9,18,71,back
36,63,42,forward
71,62,10,forward
29,11,59,back
53,15,65,back
65,45,49,left
13,32,43,right
14,4,71,back
6,31,25,right
23,68,54,forward
56,54,8,forward
60,72,61,forward
74,53,60,forward
55,6,57,back
28,48,30,right
24,70,18,forward
69,52,8,forward
20,55,24,forward
71,65,62,forward
52,74,40,forward
44,60,36,forward
29,32,2,left
17,50,73,forward
53,24,47,spin_left
24,36,23,left
65,70,39,forward
74,17,5,back
36,67,47,forward
55,52,49,forward
41,33,4,left
31,20,42,back
53,7,11,back
21,31,48,right
35,28,16,spin_left
66,19,8,back
21,35,50,right
50,11,27,back
55,17,50,back
23,23,42,spin_right
66,60,12,forward
60,31,56,left
15,40,20,right
26,16,11,back
29,62,32,forward
43,67,58,forward
48,14,48,back
49,17,1,back
27,9,27,back
23,69,57,forward
10,64,49,forward
28,36,71,right
44,10,6,back
71,46,44,left
31,45,9,left
55,73,51,forward
35,4,62,back
11,29,37,spin_right
18,70,29,forward
16,29,33,spin_right
32,39,43,right
20,62,15,forward
28,71,20,forward
45,0,67,back
37,30,61,spin_right
17,3,44,back
10,34,17,right
14,74,46,forward
73,39,19,left
24,70,61,forward
50,64,50,forward
21,66,56,forward
1,39,28,right
34,62,47,forward
4,70,68,forward
45,49,24,left
32,67,43,forward
21,61,41,forward
63,13,21,back
49,0,12,back
7,71,45,forward
68,12,37,back
24,67,34,forward
60,15,60,back
8,44,16,right
71,56,50,forward
47,35,0,left
70,27,61,spin_left
48,67,14,forward
48,50,23,forward
20,46,67,right
56,61,35,forward
40,43,31,left
65,26,49,spin_left
2,17,37,back
6,38,60,right
5,72,54,forward
0,28,16,spin_right
24,67,7,forward
2,61,45,forward
47,56,33,forward
30,37,69,right
60,60,43,forward
72,72,54,forward
5,55,49,forward
41,7,64,back
31,21,51,spin_right
24,8,48,back
27,54,22,forward
38,28,60,spin_right
9,42,23,right
45,1,64,back
6,2,40,back
37,65,7,forward
50,27,10,spin_left
68,68,37,forward
29,50,51,forward
2,63,47,forward
68,25,45,spin_left
40,27,62,spin_right
52,45,30,left
18,33,52,right
54,72,60,forward
72,47,28,left
55,3,9,back
41,44,73,right
36,68,27,forward
65,62,10,forward
28,36,63,right
15,2,47,back
1,67,58,forward
1,30,31,spin_right
50,16,65,back
17,37,31,right
48,8,34,back
57,72,5,forward
54,18,52,back
54,56,63,forward
36,66,18,forward
27,2,6,back
61,50,65,forward
39,12,15,back
37,18,52,back
22,44,5,left
71,46,73,right
43,8,39,back
58,26,28,spin_left
4,10,3,back
21,32,72,right
23,27,37,spin_right
40,54,56,forward
66,70,38,forward
53,3,7,back
38,15,18,back
55,13,50,back
48,69,44,forward
64,36,43,left
71,73,6,forward
73,39,49,left
73,21,47,spin_left
60,13,12,back
36,44,44,right
17,71,71,forward
30,57,42,forward
35,27,40,spin_right
65,24,59,spin_left
53,5,65,back
50,60,30,forward
10,18,57,back
74,29,26,spin_left
37,8,35,back
48,5,33,back
69,6,0,back
39,42,10,left
73,22,66,spin_left
12,42,40,right
2,25,9,spin_right
15,3,30,back
36,65,21,forward
24,33,49,right
53,30,24,spin_left
25,69,56,forward
73,10,52,back
19,39,25,right
9,10,69,back
47,70,52,forward
46,0,44,back
33,1,41,back
42,27,24,spin_left
8,50,2,forward
36,7,14,back
17,7,23,back
23,31,63,right
34,56,58,forward
62,33,0,left
5,42,5,right
15,36,24,right
61,26,5,spin_left
41,24,38,spin_left
12,12,63,back
20,0,32,back
39,49,40,right
57,34,2,left
15,59,29,forward
65,26,28,spin_left
59,70,46,forward
24,42,41,right
8,63,61,forward
13,20,52,back
39,46,61,right
55,52,53,forward
33,51,13,forward
59,49,11,left
32,30,30,spin_left
61,14,37,back
31,7,70,back
38,58,15,forward
11,74,73,forward
10,8,3,back
42,28,63,spin_right
7,45,41,right
40,20,46,back
4,61,33,forward
55,10,43,back
46,19,8,back
0,5,30,back
